sketch_id,name,sketch_order,season,episode,time_bin,time_bin_start,time_bin_end,time_bin_center,most_common_emotion,avg_confidence,category,category2
41,Baby Cries,40,2,2,5.0-10.0%,5.0,10.0,7.5,happy,0.7328255221247673,party,restaurant
41,Baby Cries,40,2,2,10.0-15.0%,10.0,15.0,12.5,happy,0.8263694516250065,party,restaurant
41,Baby Cries,40,2,2,15.0-20.0%,15.0,20.0,17.5,happy,0.7146768397406528,party,restaurant
41,Baby Cries,40,2,2,20.0-25.0%,20.0,25.0,22.5,surprise,0.6576757835490363,party,restaurant
41,Baby Cries,40,2,2,25.0-30.0%,25.0,30.0,27.5,anger,0.5819590042034785,party,restaurant
41,Baby Cries,40,2,2,30.0-35.0%,30.0,35.0,32.5,neutral,0.6397844647106371,party,restaurant
41,Baby Cries,40,2,2,35.0-40.0%,35.0,40.0,37.5,neutral,0.6597368021806082,party,restaurant
41,Baby Cries,40,2,2,40.0-45.0%,40.0,45.0,42.5,neutral,0.6657032868985472,party,restaurant
41,Baby Cries,40,2,2,45.0-50.0%,45.0,50.0,47.5,neutral,0.7234704526870147,party,restaurant
41,Baby Cries,40,2,2,50.0-55.0%,50.0,55.0,52.5,neutral,0.7524494421931932,party,restaurant
41,Baby Cries,40,2,2,55.0-60.0%,55.0,60.0,57.5,neutral,0.6254266613721847,party,restaurant
41,Baby Cries,40,2,2,60.0-65.0%,60.0,65.0,62.5,happy,0.7277315277041811,party,restaurant
41,Baby Cries,40,2,2,65.0-70.0%,65.0,70.0,67.5,neutral,0.7368621076146762,party,restaurant
41,Baby Cries,40,2,2,70.0-75.0%,70.0,75.0,72.5,happy,0.7307004994816251,party,restaurant
41,Baby Cries,40,2,2,75.0-80.0%,75.0,80.0,77.5,happy,0.7994823479652404,party,restaurant
41,Baby Cries,40,2,2,80.0-85.0%,80.0,85.0,82.5,happy,0.7468234159444508,party,restaurant
41,Baby Cries,40,2,2,85.0-90.0%,85.0,90.0,87.5,neutral,0.7270522870515522,party,restaurant
41,Baby Cries,40,2,2,90.0-95.0%,90.0,95.0,92.5,neutral,0.6297989065448443,party,restaurant
41,Baby Cries,40,2,2,95.0-100.0%,95.0,100.0,97.5,happy,0.6130780929868872,party,restaurant
42,Grambles Lorelei Lounge,41,2,3,0.0-5.0%,0.0,5.0,2.5,happy,0.7193032611500133,restaurant,
42,Grambles Lorelei Lounge,41,2,3,5.0-10.0%,5.0,10.0,7.5,sad,0.5561217325074332,restaurant,
42,Grambles Lorelei Lounge,41,2,3,10.0-15.0%,10.0,15.0,12.5,sad,0.8505067120898854,restaurant,
42,Grambles Lorelei Lounge,41,2,3,15.0-20.0%,15.0,20.0,17.5,sad,0.751479983329773,restaurant,
42,Grambles Lorelei Lounge,41,2,3,20.0-25.0%,20.0,25.0,22.5,sad,0.6379107564687729,restaurant,
42,Grambles Lorelei Lounge,41,2,3,25.0-30.0%,25.0,30.0,27.5,sad,0.6371670886874199,restaurant,
42,Grambles Lorelei Lounge,41,2,3,30.0-35.0%,30.0,35.0,32.5,disgust,0.7880946934223175,restaurant,
42,Grambles Lorelei Lounge,41,2,3,35.0-40.0%,35.0,40.0,37.5,sad,0.6225414335727691,restaurant,
42,Grambles Lorelei Lounge,41,2,3,40.0-45.0%,40.0,45.0,42.5,happy,0.7288025745323726,restaurant,
42,Grambles Lorelei Lounge,41,2,3,45.0-50.0%,45.0,50.0,47.5,sad,0.8136651277542114,restaurant,
42,Grambles Lorelei Lounge,41,2,3,50.0-55.0%,50.0,55.0,52.5,sad,0.7900278508663178,restaurant,
42,Grambles Lorelei Lounge,41,2,3,55.0-60.0%,55.0,60.0,57.5,surprise,0.6741250242505755,restaurant,
42,Grambles Lorelei Lounge,41,2,3,60.0-65.0%,60.0,65.0,62.5,sad,0.5564912334084511,restaurant,
42,Grambles Lorelei Lounge,41,2,3,65.0-70.0%,65.0,70.0,67.5,sad,0.7854891078812736,restaurant,
42,Grambles Lorelei Lounge,41,2,3,70.0-75.0%,70.0,75.0,72.5,fear,0.7095056451283969,restaurant,
42,Grambles Lorelei Lounge,41,2,3,75.0-80.0%,75.0,80.0,77.5,sad,0.670739491780599,restaurant,
42,Grambles Lorelei Lounge,41,2,3,80.0-85.0%,80.0,85.0,82.5,sad,0.705794507265091,restaurant,
42,Grambles Lorelei Lounge,41,2,3,85.0-90.0%,85.0,90.0,87.5,sad,0.6345973794276898,restaurant,
42,Grambles Lorelei Lounge,41,2,3,90.0-95.0%,90.0,95.0,92.5,sad,0.5912283733487129,restaurant,
42,Grambles Lorelei Lounge,41,2,3,95.0-100.0%,95.0,100.0,97.5,sad,0.6201507884722489,restaurant,
43,Crashmore Trailer,42,2,3,0.0-5.0%,0.0,5.0,2.5,happy,0.5975790768861771,movie trailer,
43,Crashmore Trailer,42,2,3,5.0-10.0%,5.0,10.0,7.5,happy,0.8546030223369598,movie trailer,
43,Crashmore Trailer,42,2,3,10.0-15.0%,10.0,15.0,12.5,happy,0.7228620251019796,movie trailer,
43,Crashmore Trailer,42,2,3,15.0-20.0%,15.0,20.0,17.5,neutral,0.6309869289398193,movie trailer,
43,Crashmore Trailer,42,2,3,25.0-30.0%,25.0,30.0,27.5,anger,0.4701916128396988,movie trailer,
43,Crashmore Trailer,42,2,3,45.0-50.0%,45.0,50.0,47.5,sad,0.4762006103992462,movie trailer,
43,Crashmore Trailer,42,2,3,55.0-60.0%,55.0,60.0,57.5,neutral,0.8146732449531555,movie trailer,
43,Crashmore Trailer,42,2,3,60.0-65.0%,60.0,65.0,62.5,anger,0.4422832280397415,movie trailer,
43,Crashmore Trailer,42,2,3,65.0-70.0%,65.0,70.0,67.5,anger,0.7749505043029785,movie trailer,
43,Crashmore Trailer,42,2,3,70.0-75.0%,70.0,75.0,72.5,happy,0.614856070280075,movie trailer,
43,Crashmore Trailer,42,2,3,75.0-80.0%,75.0,80.0,77.5,sad,0.8288295269012451,movie trailer,
43,Crashmore Trailer,42,2,3,80.0-85.0%,80.0,85.0,82.5,fear,0.676024217158556,movie trailer,
43,Crashmore Trailer,42,2,3,85.0-90.0%,85.0,90.0,87.5,fear,0.6454726219177246,movie trailer,
43,Crashmore Trailer,42,2,3,95.0-100.0%,95.0,100.0,97.5,neutral,0.6935951113700867,movie trailer,
44,H.D. Vac Commercial,43,2,3,0.0-5.0%,0.0,5.0,2.5,sad,0.7063741162419319,commercial,
44,H.D. Vac Commercial,43,2,3,5.0-10.0%,5.0,10.0,7.5,neutral,0.796690046787262,commercial,
44,H.D. Vac Commercial,43,2,3,10.0-15.0%,10.0,15.0,12.5,happy,0.7256552636623382,commercial,
44,H.D. Vac Commercial,43,2,3,15.0-20.0%,15.0,20.0,17.5,neutral,0.6563639789819717,commercial,
44,H.D. Vac Commercial,43,2,3,20.0-25.0%,20.0,25.0,22.5,happy,0.7583291053771972,commercial,
44,H.D. Vac Commercial,43,2,3,25.0-30.0%,25.0,30.0,27.5,surprise,0.4260535836219787,commercial,
44,H.D. Vac Commercial,43,2,3,30.0-35.0%,30.0,35.0,32.5,happy,0.7076394855976105,commercial,
44,H.D. Vac Commercial,43,2,3,35.0-40.0%,35.0,40.0,37.5,disgust,0.6814851462841034,commercial,
44,H.D. Vac Commercial,43,2,3,40.0-45.0%,40.0,45.0,42.5,disgust,0.7198639810085297,commercial,
44,H.D. Vac Commercial,43,2,3,45.0-50.0%,45.0,50.0,47.5,anger,0.6709805428981781,commercial,
44,H.D. Vac Commercial,43,2,3,50.0-55.0%,50.0,55.0,52.5,neutral,0.5600122064352036,commercial,
44,H.D. Vac Commercial,43,2,3,55.0-60.0%,55.0,60.0,57.5,surprise,0.649173480272293,commercial,
44,H.D. Vac Commercial,43,2,3,60.0-65.0%,60.0,65.0,62.5,surprise,0.8585658371448517,commercial,
44,H.D. Vac Commercial,43,2,3,65.0-70.0%,65.0,70.0,67.5,surprise,0.6667089760303497,commercial,
44,H.D. Vac Commercial,43,2,3,70.0-75.0%,70.0,75.0,72.5,surprise,0.6641919791698456,commercial,
44,H.D. Vac Commercial,43,2,3,75.0-80.0%,75.0,80.0,77.5,surprise,0.6821455359458923,commercial,
44,H.D. Vac Commercial,43,2,3,80.0-85.0%,80.0,85.0,82.5,happy,0.6361293971538544,commercial,
44,H.D. Vac Commercial,43,2,3,85.0-90.0%,85.0,90.0,87.5,happy,0.5813036561012268,commercial,
44,H.D. Vac Commercial,43,2,3,95.0-100.0%,95.0,100.0,97.5,happy,0.7814582586288452,commercial,
45,Crashmore Junket,44,2,3,0.0-5.0%,0.0,5.0,2.5,happy,0.7326161892249666,movie press junket,
45,Crashmore Junket,44,2,3,5.0-10.0%,5.0,10.0,7.5,happy,0.760764500269523,movie press junket,
45,Crashmore Junket,44,2,3,10.0-15.0%,10.0,15.0,12.5,happy,0.7048930108547211,movie press junket,
45,Crashmore Junket,44,2,3,15.0-20.0%,15.0,20.0,17.5,neutral,0.6132403831732901,movie press junket,
45,Crashmore Junket,44,2,3,20.0-25.0%,20.0,25.0,22.5,happy,0.55452528099219,movie press junket,
45,Crashmore Junket,44,2,3,25.0-30.0%,25.0,30.0,27.5,sad,0.5601919181644917,movie press junket,
45,Crashmore Junket,44,2,3,30.0-35.0%,30.0,35.0,32.5,sad,0.5316875378290812,movie press junket,
45,Crashmore Junket,44,2,3,35.0-40.0%,35.0,40.0,37.5,sad,0.6031748577952385,movie press junket,
45,Crashmore Junket,44,2,3,40.0-45.0%,40.0,45.0,42.5,neutral,0.7290308058261872,movie press junket,
45,Crashmore Junket,44,2,3,45.0-50.0%,45.0,50.0,47.5,anger,0.6434032693505287,movie press junket,
45,Crashmore Junket,44,2,3,50.0-55.0%,50.0,55.0,52.5,neutral,0.7081790701909498,movie press junket,
45,Crashmore Junket,44,2,3,55.0-60.0%,55.0,60.0,57.5,neutral,0.5779545495384618,movie press junket,
45,Crashmore Junket,44,2,3,60.0-65.0%,60.0,65.0,62.5,neutral,0.6532893153754148,movie press junket,
45,Crashmore Junket,44,2,3,65.0-70.0%,65.0,70.0,67.5,neutral,0.6217028886079788,movie press junket,
45,Crashmore Junket,44,2,3,70.0-75.0%,70.0,75.0,72.5,anger,0.6765677077429635,movie press junket,
45,Crashmore Junket,44,2,3,75.0-80.0%,75.0,80.0,77.5,sad,0.6758910345620123,movie press junket,
45,Crashmore Junket,44,2,3,80.0-85.0%,80.0,85.0,82.5,sad,0.6852259320371291,movie press junket,
45,Crashmore Junket,44,2,3,85.0-90.0%,85.0,90.0,87.5,anger,0.5894760820600722,movie press junket,
45,Crashmore Junket,44,2,3,90.0-95.0%,90.0,95.0,92.5,anger,0.5809642498691877,movie press junket,
45,Crashmore Junket,44,2,3,95.0-100.0%,95.0,100.0,97.5,disgust,0.4840760827064514,movie press junket,
46,Qualstarr Trial,45,2,3,0.0-5.0%,0.0,5.0,2.5,neutral,0.6064195322990418,office,legal trial
46,Qualstarr Trial,45,2,3,5.0-10.0%,5.0,10.0,7.5,sad,0.7690101017554601,office,legal trial
46,Qualstarr Trial,45,2,3,10.0-15.0%,10.0,15.0,12.5,sad,0.6014660876244307,office,legal trial
46,Qualstarr Trial,45,2,3,15.0-20.0%,15.0,20.0,17.5,neutral,0.6941921656781976,office,legal trial
46,Qualstarr Trial,45,2,3,20.0-25.0%,20.0,25.0,22.5,sad,0.7181535176932812,office,legal trial
46,Qualstarr Trial,45,2,3,25.0-30.0%,25.0,30.0,27.5,happy,0.9321531599218195,office,legal trial
46,Qualstarr Trial,45,2,3,30.0-35.0%,30.0,35.0,32.5,sad,0.5696543273718461,office,legal trial
46,Qualstarr Trial,45,2,3,35.0-40.0%,35.0,40.0,37.5,neutral,0.46257802844047546,office,legal trial
46,Qualstarr Trial,45,2,3,40.0-45.0%,40.0,45.0,42.5,sad,0.7160845816135406,office,legal trial
46,Qualstarr Trial,45,2,3,45.0-50.0%,45.0,50.0,47.5,anger,0.6528473496437073,office,legal trial
46,Qualstarr Trial,45,2,3,50.0-55.0%,50.0,55.0,52.5,sad,0.7369943223893642,office,legal trial
46,Qualstarr Trial,45,2,3,55.0-60.0%,55.0,60.0,57.5,neutral,0.7355606610124762,office,legal trial
46,Qualstarr Trial,45,2,3,60.0-65.0%,60.0,65.0,62.5,sad,0.7082915835910373,office,legal trial
46,Qualstarr Trial,45,2,3,65.0-70.0%,65.0,70.0,67.5,neutral,0.7095460605621338,office,legal trial
46,Qualstarr Trial,45,2,3,70.0-75.0%,70.0,75.0,72.5,anger,0.49261019031206765,office,legal trial
46,Qualstarr Trial,45,2,3,75.0-80.0%,75.0,80.0,77.5,neutral,0.5351155176758766,office,legal trial
46,Qualstarr Trial,45,2,3,80.0-85.0%,80.0,85.0,82.5,sad,0.618861997500062,office,legal trial
46,Qualstarr Trial,45,2,3,85.0-90.0%,85.0,90.0,87.5,neutral,0.7377278486887614,office,legal trial
46,Qualstarr Trial,45,2,3,90.0-95.0%,90.0,95.0,92.5,happy,0.7441989034414291,office,legal trial
46,Qualstarr Trial,45,2,3,95.0-100.0%,95.0,100.0,97.5,sad,0.6549421489238739,office,legal trial
47,Wife Joke,46,2,4,0.0-5.0%,0.0,5.0,2.5,happy,0.7198450309889657,party,
47,Wife Joke,46,2,4,5.0-10.0%,5.0,10.0,7.5,happy,0.6931954531565957,party,
47,Wife Joke,46,2,4,10.0-15.0%,10.0,15.0,12.5,sad,0.7392136423211348,party,
47,Wife Joke,46,2,4,15.0-20.0%,15.0,20.0,17.5,sad,0.699067372828722,party,
47,Wife Joke,46,2,4,20.0-25.0%,20.0,25.0,22.5,sad,0.8230665897329649,party,
47,Wife Joke,46,2,4,25.0-30.0%,25.0,30.0,27.5,happy,0.797220423169758,party,
47,Wife Joke,46,2,4,30.0-35.0%,30.0,35.0,32.5,sad,0.6444845339831184,party,
47,Wife Joke,46,2,4,35.0-40.0%,35.0,40.0,37.5,surprise,0.670794915407896,party,
47,Wife Joke,46,2,4,40.0-45.0%,40.0,45.0,42.5,disgust,0.5969525973002116,party,
47,Wife Joke,46,2,4,45.0-50.0%,45.0,50.0,47.5,happy,0.5827368199825287,party,
47,Wife Joke,46,2,4,50.0-55.0%,50.0,55.0,52.5,anger,0.5369237867685465,party,
47,Wife Joke,46,2,4,55.0-60.0%,55.0,60.0,57.5,surprise,0.6833431571722031,party,
47,Wife Joke,46,2,4,60.0-65.0%,60.0,65.0,62.5,anger,0.6756096184253693,party,
47,Wife Joke,46,2,4,65.0-70.0%,65.0,70.0,67.5,sad,0.6563010695907805,party,
47,Wife Joke,46,2,4,70.0-75.0%,70.0,75.0,72.5,happy,0.631234313249588,party,
47,Wife Joke,46,2,4,75.0-80.0%,75.0,80.0,77.5,happy,0.686393993465524,party,
47,Wife Joke,46,2,4,80.0-85.0%,80.0,85.0,82.5,sad,0.550214521586895,party,
47,Wife Joke,46,2,4,85.0-90.0%,85.0,90.0,87.5,sad,0.5969054298475385,party,
47,Wife Joke,46,2,4,90.0-95.0%,90.0,95.0,92.5,sad,0.6457877471333459,party,
47,Wife Joke,46,2,4,95.0-100.0%,95.0,100.0,97.5,sad,0.7591835682590803,party,
48,Friend's Weekend,47,2,4,0.0-5.0%,0.0,5.0,2.5,neutral,0.6142612333808627,party,
48,Friend's Weekend,47,2,4,5.0-10.0%,5.0,10.0,7.5,sad,0.7308962345123291,party,
48,Friend's Weekend,47,2,4,10.0-15.0%,10.0,15.0,12.5,neutral,0.5782135762274265,party,
48,Friend's Weekend,47,2,4,15.0-20.0%,15.0,20.0,17.5,neutral,0.5681058076711801,party,
48,Friend's Weekend,47,2,4,20.0-25.0%,20.0,25.0,22.5,sad,0.57887036104997,party,
48,Friend's Weekend,47,2,4,25.0-30.0%,25.0,30.0,27.5,happy,0.6477198243141175,party,
48,Friend's Weekend,47,2,4,30.0-35.0%,30.0,35.0,32.5,neutral,0.5136803686618805,party,
48,Friend's Weekend,47,2,4,35.0-40.0%,35.0,40.0,37.5,neutral,0.6167664780066564,party,
48,Friend's Weekend,47,2,4,40.0-45.0%,40.0,45.0,42.5,neutral,0.5716448645842703,party,
48,Friend's Weekend,47,2,4,45.0-50.0%,45.0,50.0,47.5,neutral,0.6339547979204279,party,
48,Friend's Weekend,47,2,4,50.0-55.0%,50.0,55.0,52.5,surprise,0.650774109363556,party,
48,Friend's Weekend,47,2,4,55.0-60.0%,55.0,60.0,57.5,sad,0.5412697295347849,party,
48,Friend's Weekend,47,2,4,60.0-65.0%,60.0,65.0,62.5,sad,0.607854101061821,party,
48,Friend's Weekend,47,2,4,65.0-70.0%,65.0,70.0,67.5,happy,0.5819963030517101,party,
48,Friend's Weekend,47,2,4,70.0-75.0%,70.0,75.0,72.5,neutral,0.5612152278423309,party,
48,Friend's Weekend,47,2,4,75.0-80.0%,75.0,80.0,77.5,sad,0.5421263463795185,party,
48,Friend's Weekend,47,2,4,80.0-85.0%,80.0,85.0,82.5,surprise,0.5618775635957718,party,
48,Friend's Weekend,47,2,4,85.0-90.0%,85.0,90.0,87.5,happy,0.8106907606124878,party,
48,Friend's Weekend,47,2,4,90.0-95.0%,90.0,95.0,92.5,sad,0.7665093764662743,party,
48,Friend's Weekend,47,2,4,95.0-100.0%,95.0,100.0,97.5,anger,0.508286052942276,party,
49,Calico Cut Pants,48,2,4,0.0-5.0%,0.0,5.0,2.5,neutral,0.7263421705790929,office,commercial
49,Calico Cut Pants,48,2,4,5.0-10.0%,5.0,10.0,7.5,sad,0.5632410803261925,office,commercial
49,Calico Cut Pants,48,2,4,10.0-15.0%,10.0,15.0,12.5,neutral,0.637423973334463,office,commercial
49,Calico Cut Pants,48,2,4,15.0-20.0%,15.0,20.0,17.5,fear,0.5877396183354514,office,commercial
49,Calico Cut Pants,48,2,4,20.0-25.0%,20.0,25.0,22.5,surprise,0.5877401399261811,office,commercial
49,Calico Cut Pants,48,2,4,25.0-30.0%,25.0,30.0,27.5,surprise,0.5571574628353119,office,commercial
49,Calico Cut Pants,48,2,4,30.0-35.0%,30.0,35.0,32.5,happy,0.7017992878401721,office,commercial
49,Calico Cut Pants,48,2,4,35.0-40.0%,35.0,40.0,37.5,surprise,0.6058643135157499,office,commercial
49,Calico Cut Pants,48,2,4,40.0-45.0%,40.0,45.0,42.5,sad,0.6039246504797655,office,commercial
49,Calico Cut Pants,48,2,4,45.0-50.0%,45.0,50.0,47.5,neutral,0.6141088548160735,office,commercial
49,Calico Cut Pants,48,2,4,50.0-55.0%,50.0,55.0,52.5,neutral,0.6560529470443726,office,commercial
49,Calico Cut Pants,48,2,4,55.0-60.0%,55.0,60.0,57.5,surprise,0.5324536528852251,office,commercial
49,Calico Cut Pants,48,2,4,60.0-65.0%,60.0,65.0,62.5,surprise,0.4939146869712406,office,commercial
49,Calico Cut Pants,48,2,4,65.0-70.0%,65.0,70.0,67.5,neutral,0.7860475195490796,office,commercial
49,Calico Cut Pants,48,2,4,70.0-75.0%,70.0,75.0,72.5,neutral,0.7250514859738557,office,commercial
49,Calico Cut Pants,48,2,4,75.0-80.0%,75.0,80.0,77.5,neutral,0.6964569211006164,office,commercial
49,Calico Cut Pants,48,2,4,80.0-85.0%,80.0,85.0,82.5,disgust,0.5426043641978296,office,commercial
49,Calico Cut Pants,48,2,4,85.0-90.0%,85.0,90.0,87.5,sad,0.579663254893743,office,commercial
49,Calico Cut Pants,48,2,4,90.0-95.0%,90.0,95.0,92.5,disgust,0.5959602738580396,office,commercial
49,Calico Cut Pants,48,2,4,95.0-100.0%,95.0,100.0,97.5,happy,0.7065149715968541,office,commercial
50,Parking Lot,49,2,5,0.0-5.0%,0.0,5.0,2.5,sad,0.7235698359353202,driving,
50,Parking Lot,49,2,5,5.0-10.0%,5.0,10.0,7.5,neutral,0.3885299563407898,driving,
50,Parking Lot,49,2,5,10.0-15.0%,10.0,15.0,12.5,neutral,0.636174201965332,driving,
50,Parking Lot,49,2,5,15.0-20.0%,15.0,20.0,17.5,neutral,0.9296562075614928,driving,
50,Parking Lot,49,2,5,20.0-25.0%,20.0,25.0,22.5,anger,0.38556525111198425,driving,
50,Parking Lot,49,2,5,30.0-35.0%,30.0,35.0,32.5,neutral,0.6535364210605621,driving,
50,Parking Lot,49,2,5,35.0-40.0%,35.0,40.0,37.5,sad,0.5785609126091004,driving,
50,Parking Lot,49,2,5,40.0-45.0%,40.0,45.0,42.5,sad,0.522433659860066,driving,
50,Parking Lot,49,2,5,45.0-50.0%,45.0,50.0,47.5,anger,0.5881292734827314,driving,
50,Parking Lot,49,2,5,50.0-55.0%,50.0,55.0,52.5,neutral,0.5529535859823227,driving,
50,Parking Lot,49,2,5,55.0-60.0%,55.0,60.0,57.5,sad,0.5439400494098663,driving,
50,Parking Lot,49,2,5,60.0-65.0%,60.0,65.0,62.5,sad,0.5812285989522934,driving,
50,Parking Lot,49,2,5,65.0-70.0%,65.0,70.0,67.5,sad,0.7950473725795746,driving,
50,Parking Lot,49,2,5,70.0-75.0%,70.0,75.0,72.5,sad,0.6754573200430188,driving,
50,Parking Lot,49,2,5,75.0-80.0%,75.0,80.0,77.5,sad,0.4589759906133016,driving,
50,Parking Lot,49,2,5,80.0-85.0%,80.0,85.0,82.5,happy,0.4311768710613251,driving,
50,Parking Lot,49,2,5,85.0-90.0%,85.0,90.0,87.5,anger,0.4981983055671056,driving,
50,Parking Lot,49,2,5,90.0-95.0%,90.0,95.0,92.5,sad,0.7887663096189499,driving,
50,Parking Lot,49,2,5,95.0-100.0%,95.0,100.0,97.5,happy,0.68967155367136,driving,
51,Del Frisco's Double Eagle,50,2,5,0.0-5.0%,0.0,5.0,2.5,happy,0.8041416198015213,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,5.0-10.0%,5.0,10.0,7.5,happy,0.8459074588922354,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,10.0-15.0%,10.0,15.0,12.5,happy,0.8276627712390002,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,15.0-20.0%,15.0,20.0,17.5,happy,0.6799622205170718,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,20.0-25.0%,20.0,25.0,22.5,happy,0.7164571862667799,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,25.0-30.0%,25.0,30.0,27.5,happy,0.7199178012934598,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,30.0-35.0%,30.0,35.0,32.5,happy,0.7762840701775118,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,35.0-40.0%,35.0,40.0,37.5,happy,0.6558687289555868,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,40.0-45.0%,40.0,45.0,42.5,sad,0.8032915314038594,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,45.0-50.0%,45.0,50.0,47.5,sad,0.8178882449865341,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,50.0-55.0%,50.0,55.0,52.5,sad,0.6583647113293409,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,55.0-60.0%,55.0,60.0,57.5,neutral,0.6187563030158773,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,60.0-65.0%,60.0,65.0,62.5,sad,0.8702472382121615,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,65.0-70.0%,65.0,70.0,67.5,disgust,0.6755776149885995,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,70.0-75.0%,70.0,75.0,72.5,anger,0.6764924625555674,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,75.0-80.0%,75.0,80.0,77.5,fear,0.6358309884866079,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,80.0-85.0%,80.0,85.0,82.5,fear,0.756391812648092,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,85.0-90.0%,85.0,90.0,87.5,neutral,0.700043112039566,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,90.0-95.0%,90.0,95.0,92.5,neutral,0.7006790595395225,restaurant,office
51,Del Frisco's Double Eagle,50,2,5,95.0-100.0%,95.0,100.0,97.5,neutral,0.7328015319232283,restaurant,office
52,Joanie's Birthday,51,2,5,0.0-5.0%,0.0,5.0,2.5,sad,0.7215089958447677,party,
52,Joanie's Birthday,51,2,5,5.0-10.0%,5.0,10.0,7.5,happy,0.6813191288993472,party,
52,Joanie's Birthday,51,2,5,10.0-15.0%,10.0,15.0,12.5,happy,0.7469095528125763,party,
52,Joanie's Birthday,51,2,5,15.0-20.0%,15.0,20.0,17.5,happy,0.703614692477619,party,
52,Joanie's Birthday,51,2,5,20.0-25.0%,20.0,25.0,22.5,neutral,0.5462067648768425,party,
52,Joanie's Birthday,51,2,5,25.0-30.0%,25.0,30.0,27.5,happy,0.600829114134495,party,
52,Joanie's Birthday,51,2,5,30.0-35.0%,30.0,35.0,32.5,happy,0.754514428121703,party,
52,Joanie's Birthday,51,2,5,35.0-40.0%,35.0,40.0,37.5,surprise,0.5383034616708755,party,
52,Joanie's Birthday,51,2,5,40.0-45.0%,40.0,45.0,42.5,surprise,0.6717872940576993,party,
52,Joanie's Birthday,51,2,5,45.0-50.0%,45.0,50.0,47.5,disgust,0.6986759943621499,party,
52,Joanie's Birthday,51,2,5,50.0-55.0%,50.0,55.0,52.5,sad,0.7636281918076908,party,
52,Joanie's Birthday,51,2,5,55.0-60.0%,55.0,60.0,57.5,sad,0.6483916143576304,party,
52,Joanie's Birthday,51,2,5,60.0-65.0%,60.0,65.0,62.5,sad,0.7266451984643936,party,
52,Joanie's Birthday,51,2,5,65.0-70.0%,65.0,70.0,67.5,sad,0.7063577813761575,party,
52,Joanie's Birthday,51,2,5,70.0-75.0%,70.0,75.0,72.5,happy,0.5970152318477631,party,
52,Joanie's Birthday,51,2,5,75.0-80.0%,75.0,80.0,77.5,sad,0.6257675602322533,party,
52,Joanie's Birthday,51,2,5,80.0-85.0%,80.0,85.0,82.5,anger,0.4987294631344931,party,
52,Joanie's Birthday,51,2,5,85.0-90.0%,85.0,90.0,87.5,surprise,0.6480007605119185,party,
52,Joanie's Birthday,51,2,5,90.0-95.0%,90.0,95.0,92.5,anger,0.5778087501724561,party,
52,Joanie's Birthday,51,2,5,95.0-100.0%,95.0,100.0,97.5,anger,0.5573455284942279,party,
53,Little Buff Boys Competition,52,2,5,0.0-5.0%,0.0,5.0,2.5,anger,0.9139608144760132,commercial,
53,Little Buff Boys Competition,52,2,5,5.0-10.0%,5.0,10.0,7.5,anger,0.7368794679641724,commercial,
53,Little Buff Boys Competition,52,2,5,10.0-15.0%,10.0,15.0,12.5,anger,0.8758256882429123,commercial,
53,Little Buff Boys Competition,52,2,5,20.0-25.0%,20.0,25.0,22.5,happy,0.8604480624198914,commercial,
53,Little Buff Boys Competition,52,2,5,30.0-35.0%,30.0,35.0,32.5,anger,0.7526517113049825,commercial,
53,Little Buff Boys Competition,52,2,5,35.0-40.0%,35.0,40.0,37.5,disgust,0.5828800052404404,commercial,
53,Little Buff Boys Competition,52,2,5,40.0-45.0%,40.0,45.0,42.5,happy,0.6204205751419067,commercial,
53,Little Buff Boys Competition,52,2,5,45.0-50.0%,45.0,50.0,47.5,disgust,0.4741976708173752,commercial,
53,Little Buff Boys Competition,52,2,5,50.0-55.0%,50.0,55.0,52.5,anger,0.7767015695571899,commercial,
53,Little Buff Boys Competition,52,2,5,55.0-60.0%,55.0,60.0,57.5,disgust,0.6831196149190267,commercial,
53,Little Buff Boys Competition,52,2,5,60.0-65.0%,60.0,65.0,62.5,disgust,0.6578677594661713,commercial,
53,Little Buff Boys Competition,52,2,5,65.0-70.0%,65.0,70.0,67.5,happy,0.9349962472915649,commercial,
53,Little Buff Boys Competition,52,2,5,70.0-75.0%,70.0,75.0,72.5,disgust,0.49396204948425293,commercial,
53,Little Buff Boys Competition,52,2,5,75.0-80.0%,75.0,80.0,77.5,anger,0.7320605516433716,commercial,
53,Little Buff Boys Competition,52,2,5,80.0-85.0%,80.0,85.0,82.5,anger,0.7733142773310343,commercial,
